pmt_id,feeder_id,month,injected_energy_kwh,pmt_uptime_pct,avg_temp_c
PMT-0124,F-13,2024-04-01,17730.95,91.98,26.4
PMT-0124,F-13,2024-05-01,17784.53,89.57,28.8
PMT-0124,F-13,2024-06-01,17536.82,91.24,32.1
PMT-0124,F-13,2024-07-01,16161.41,94.8,28.5
PMT-0124,F-13,2024-08-01,15058.64,91.1,26.4
PMT-0124,F-13,2024-09-01,12681.02,89.69,17.9
PMT-0124,F-13,2024-10-01,11913.95,92.83,11.0
PMT-0124,F-13,2024-11-01,11040.7,88.7,4.7
PMT-0124,F-13,2024-12-01,10917.56,87.57,5.5
PMT-0125,F-13,2022-01-01,11207.67,90.52,6.3
PMT-0125,F-13,2022-02-01,13055.44,89.6,11.8
PMT-0125,F-13,2022-03-01,15464.26,88.04,16.0
PMT-0125,F-13,2022-04-01,17905.73,94.64,22.2
PMT-0125,F-13,2022-05-01,20134.97,97.34,30.1
PMT-0125,F-13,2022-06-01,20672.21,92.25,31.7
PMT-0125,F-13,2022-07-01,19340.7,91.72,26.7
PMT-0125,F-13,2022-08-01,17969.92,91.71,25.1
PMT-0125,F-13,2022-09-01,15450.41,92.6,17.1
PMT-0125,F-13,2022-10-01,12808.26,99.04,12.8
PMT-0125,F-13,2022-11-01,10848.43,92.37,5.7
PMT-0125,F-13,2022-12-01,10268.62,100.0,3.9
PMT-0125,F-13,2023-01-01,10683.96,85.45,6.5
PMT-0125,F-13,2023-02-01,12781.09,91.69,11.0
PMT-0125,F-13,2023-03-01,15276.98,93.88,17.3
PMT-0125,F-13,2023-04-01,18079.33,91.15,25.6
PMT-0125,F-13,2023-05-01,19428.31,90.14,30.8
PMT-0125,F-13,2023-06-01,20848.91,89.3,31.2
PMT-0125,F-13,2023-07-01,19451.18,89.25,30.6
PMT-0125,F-13,2023-08-01,17819.71,96.82,27.7
PMT-0125,F-13,2023-09-01,14919.98,94.35,17.5
PMT-0125,F-13,2023-10-01,12507.13,89.4,11.4
PMT-0125,F-13,2023-11-01,11036.06,93.17,5.2
PMT-0125,F-13,2023-12-01,9879.7,90.33,4.2
PMT-0125,F-13,2024-01-01,10998.45,88.28,5.4
PMT-0125,F-13,2024-02-01,13034.93,85.37,10.0
PMT-0125,F-13,2024-03-01,15387.4,90.47,18.4
PMT-0125,F-13,2024-04-01,18046.55,93.3,25.1
PMT-0125,F-13,2024-05-01,20169.6,93.14,28.9
PMT-0125,F-13,2024-06-01,20863.2,88.59,33.4
PMT-0125,F-13,2024-07-01,19986.76,91.21,30.4
PMT-0125,F-13,2024-08-01,18084.06,91.0,26.3
PMT-0125,F-13,2024-09-01,15110.73,93.51,18.6
PMT-0125,F-13,2024-10-01,12501.92,89.51,12.3
PMT-0125,F-13,2024-11-01,10714.89,90.76,4.4
PMT-0125,F-13,2024-12-01,10115.4,91.2,2.6
PMT-0126,F-13,2022-01-01,12820.2,92.06,2.9
PMT-0126,F-13,2022-02-01,14307.72,91.03,9.3
PMT-0126,F-13,2022-03-01,17193.89,95.29,17.6
PMT-0126,F-13,2022-04-01,19989.29,88.77,26.2
PMT-0126,F-13,2022-05-01,22431.82,95.52,29.7
PMT-0126,F-13,2022-06-01,21033.26,92.45,32.6
PMT-0126,F-13,2022-07-01,22419.86,92.39,29.6
PMT-0126,F-13,2022-08-01,18398.11,87.49,25.5
PMT-0126,F-13,2022-09-01,17085.38,92.95,18.6
PMT-0126,F-13,2022-10-01,14214.04,89.9,12.0
PMT-0126,F-13,2022-11-01,12341.08,87.89,5.3
PMT-0126,F-13,2022-12-01,11634.0,96.83,2.9
PMT-0126,F-13,2023-01-01,12386.42,83.77,6.9
PMT-0126,F-13,2023-02-01,15798.31,90.47,11.8
PMT-0126,F-13,2023-03-01,17164.42,92.67,16.9
PMT-0126,F-13,2023-04-01,18963.76,85.26,22.5
PMT-0126,F-13,2023-05-01,19638.25,96.41,31.3
PMT-0126,F-13,2023-06-01,19742.91,91.39,31.2
PMT-0126,F-13,2023-07-01,21427.06,90.77,28.6
PMT-0126,F-13,2023-08-01,16932.69,88.2,25.2
PMT-0126,F-13,2023-09-01,15515.88,93.66,18.1
PMT-0126,F-13,2023-10-01,13483.87,91.23,10.8
PMT-0126,F-13,2023-11-01,12464.99,88.48,6.0
PMT-0126,F-13,2023-12-01,10998.8,84.67,3.4
PMT-0126,F-13,2024-01-01,11967.72,94.08,7.2
PMT-0126,F-13,2024-02-01,14770.07,85.61,9.7
PMT-0126,F-13,2024-03-01,17422.72,92.85,18.0
PMT-0126,F-13,2024-04-01,19689.95,91.72,24.9
PMT-0126,F-13,2024-05-01,23352.75,92.34,28.8
PMT-0126,F-13,2024-06-01,20596.1,94.84,29.9
PMT-0126,F-13,2024-07-01,21712.48,86.07,31.7
PMT-0126,F-13,2024-08-01,19444.08,90.53,24.6
PMT-0126,F-13,2024-09-01,16340.53,88.89,17.8
PMT-0126,F-13,2024-10-01,12993.46,84.82,9.2
PMT-0126,F-13,2024-11-01,11500.31,86.99,6.6
PMT-0126,F-13,2024-12-01,12243.78,92.86,5.1
PMT-0127,F-13,2022-01-01,17166.7,90.5,5.5
PMT-0127,F-13,2022-02-01,18776.88,85.02,13.2
PMT-0127,F-13,2022-03-01,22997.34,86.07,19.2
PMT-0127,F-13,2022-04-01,28259.28,88.05,25.0
PMT-0127,F-13,2022-05-01,28509.96,89.0,30.8
PMT-0127,F-13,2022-06-01,30230.58,91.65,31.0
PMT-0127,F-13,2022-07-01,28241.82,87.78,30.2
PMT-0127,F-13,2022-08-01,25535.97,90.07,26.2
PMT-0127,F-13,2022-09-01,22521.44,86.89,16.9
PMT-0127,F-13,2022-10-01,18053.93,87.57,10.5
PMT-0127,F-13,2022-11-01,17350.28,89.21,6.1
PMT-0127,F-13,2022-12-01,15812.17,87.65,5.8
PMT-0127,F-13,2023-01-01,16051.76,94.75,5.7
PMT-0127,F-13,2023-02-01,19674.66,89.23,11.8
PMT-0127,F-13,2023-03-01,23753.76,91.44,19.1
PMT-0127,F-13,2023-04-01,29144.74,87.68,24.9
PMT-0127,F-13,2023-05-01,30193.23,86.47,32.5
PMT-0127,F-13,2023-06-01,28234.88,92.92,32.0
PMT-0127,F-13,2023-07-01,28432.83,87.24,31.3
PMT-0127,F-13,2023-08-01,26574.99,90.69,24.6
PMT-0127,F-13,2023-09-01,21690.72,90.31,17.9
PMT-0127,F-13,2023-10-01,18742.18,92.66,10.6
PMT-0127,F-13,2023-11-01,16291.17,93.18,5.6
PMT-0127,F-13,2023-12-01,15764.59,88.86,4.6
PMT-0127,F-13,2024-01-01,16790.23,89.26,5.7
PMT-0127,F-13,2024-02-01,19864.18,89.45,12.4
PMT-0127,F-13,2024-03-01,24019.95,90.48,18.0
PMT-0127,F-13,2024-04-01,26850.2,90.49,24.5
PMT-0127,F-13,2024-05-01,26589.79,87.18,30.0
PMT-0127,F-13,2024-06-01,27464.39,85.62,31.8
PMT-0127,F-13,2024-07-01,28498.15,92.4,31.7
PMT-0127,F-13,2024-08-01,26233.87,86.52,25.1
PMT-0127,F-13,2024-09-01,21497.63,89.23,17.6
PMT-0127,F-13,2024-10-01,17906.67,94.33,9.5
PMT-0127,F-13,2024-11-01,16229.63,90.34,4.4
PMT-0127,F-13,2024-12-01,14869.86,84.93,4.4
PMT-0128,F-13,2022-01-01,8644.11,86.94,5.2
PMT-0128,F-13,2022-02-01,10435.03,89.98,11.6
PMT-0128,F-13,2022-03-01,11816.37,88.93,17.0
PMT-0128,F-13,2022-04-01,14124.51,90.32,26.0
PMT-0128,F-13,2022-05-01,15604.68,94.2,31.5
PMT-0128,F-13,2022-06-01,16953.61,83.91,30.5
PMT-0128,F-13,2022-07-01,15535.28,91.44,28.9
PMT-0128,F-13,2022-08-01,14640.29,86.92,23.4
PMT-0128,F-13,2022-09-01,12064.5,84.65,16.1
PMT-0128,F-13,2022-10-01,10280.65,86.95,11.6
PMT-0128,F-13,2022-11-01,8695.64,91.08,4.9
PMT-0128,F-13,2022-12-01,8400.59,82.51,5.1
PMT-0128,F-13,2023-01-01,8922.58,90.6,6.6
PMT-0128,F-13,2023-02-01,10212.23,90.14,11.7
PMT-0128,F-13,2023-03-01,12490.28,93.84,20.4
PMT-0128,F-13,2023-04-01,13351.22,94.85,24.7
PMT-0128,F-13,2023-05-01,16073.16,91.91,31.0
PMT-0128,F-13,2023-06-01,16783.22,85.59,32.3
PMT-0128,F-13,2023-07-01,15477.31,90.41,30.5
PMT-0128,F-13,2023-08-01,13978.78,91.12,24.0
PMT-0128,F-13,2023-09-01,12120.07,91.47,19.3
PMT-0128,F-13,2023-10-01,10308.41,91.9,9.7
PMT-0128,F-13,2023-11-01,8824.39,99.97,7.8
PMT-0128,F-13,2023-12-01,7989.16,89.7,3.4
PMT-0128,F-13,2024-01-01,8222.73,89.44,5.8
PMT-0128,F-13,2024-02-01,9753.02,86.51,11.5
PMT-0128,F-13,2024-03-01,12099.53,92.24,18.5
PMT-0128,F-13,2024-04-01,13273.44,88.53,24.4
PMT-0128,F-13,2024-05-01,14003.16,91.45,28.1
PMT-0128,F-13,2024-06-01,14924.25,94.04,33.1
PMT-0128,F-13,2024-07-01,14924.51,93.28,28.0
PMT-0128,F-13,2024-08-01,12031.89,89.89,23.0
PMT-0128,F-13,2024-09-01,10371.14,88.44,17.6
PMT-0128,F-13,2024-10-01,9532.82,90.71,11.8
PMT-0128,F-13,2024-11-01,8224.58,90.32,6.6
PMT-0128,F-13,2024-12-01,7357.62,90.41,4.3
PMT-0129,F-13,2022-01-01,9982.58,90.75,6.6
PMT-0129,F-13,2022-02-01,11552.31,97.1,11.2
PMT-0129,F-13,2022-03-01,14050.87,90.73,19.6
PMT-0129,F-13,2022-04-01,16807.25,91.36,25.9
PMT-0129,F-13,2022-05-01,18758.95,92.29,31.3
PMT-0129,F-13,2022-06-01,18196.91,93.04,34.8
PMT-0129,F-13,2022-07-01,18606.09,92.16,30.2
PMT-0129,F-13,2022-08-01,16616.22,92.09,25.1
PMT-0129,F-13,2022-09-01,14119.36,92.91,19.6
PMT-0129,F-13,2022-10-01,11440.89,87.22,9.8
PMT-0129,F-13,2022-11-01,10350.84,91.49,5.7
PMT-0129,F-13,2022-12-01,9499.57,92.82,5.9
PMT-0129,F-13,2023-01-01,10327.89,90.74,6.4
PMT-0129,F-13,2023-02-01,12005.09,83.13,9.5
PMT-0129,F-13,2023-03-01,14144.67,93.77,18.6
PMT-0129,F-13,2023-04-01,17023.84,93.42,24.6
PMT-0129,F-13,2023-05-01,18011.33,91.93,31.1
PMT-0129,F-13,2023-06-01,18489.14,88.64,31.1
PMT-0129,F-13,2023-07-01,17725.63,87.23,28.4
PMT-0129,F-13,2023-08-01,16057.27,89.72,25.4
PMT-0129,F-13,2023-09-01,14008.86,92.34,17.8
PMT-0129,F-13,2023-10-01,11593.56,89.61,12.9
PMT-0129,F-13,2023-11-01,9759.95,83.97,6.7
PMT-0129,F-13,2023-12-01,8863.24,87.07,3.2
PMT-0129,F-13,2024-01-01,9398.46,94.32,6.5
PMT-0129,F-13,2024-02-01,11601.51,94.29,11.2
PMT-0129,F-13,2024-03-01,13203.43,93.45,18.7
PMT-0129,F-13,2024-04-01,16802.64,86.21,25.7
PMT-0129,F-13,2024-05-01,18219.57,92.77,30.1
PMT-0129,F-13,2024-06-01,16335.21,88.78,33.0
PMT-0129,F-13,2024-07-01,15863.01,95.8,30.4
PMT-0129,F-13,2024-08-01,16371.83,92.58,23.8
PMT-0129,F-13,2024-09-01,12972.38,89.01,19.1
PMT-0129,F-13,2024-10-01,11479.37,91.79,10.4
PMT-0129,F-13,2024-11-01,10073.53,93.37,7.6
PMT-0129,F-13,2024-12-01,9172.67,95.38,5.1
PMT-0130,F-13,2022-01-01,9551.15,93.04,8.4
PMT-0130,F-13,2022-02-01,11247.69,96.74,11.0
PMT-0130,F-13,2022-03-01,12750.29,88.88,20.0
PMT-0130,F-13,2022-04-01,14713.5,89.11,25.3
PMT-0130,F-13,2022-05-01,16172.43,85.86,32.2
PMT-0130,F-13,2022-06-01,17237.57,86.87,33.3
PMT-0130,F-13,2022-07-01,16136.77,87.51,30.8
PMT-0130,F-13,2022-08-01,14616.98,88.96,26.0
PMT-0130,F-13,2022-09-01,12214.89,90.62,18.7
PMT-0130,F-13,2022-10-01,10573.63,90.32,12.4
PMT-0130,F-13,2022-11-01,9002.82,91.95,5.2
PMT-0130,F-13,2022-12-01,8742.92,88.72,3.5
PMT-0130,F-13,2023-01-01,9395.27,89.41,7.9
PMT-0130,F-13,2023-02-01,10816.06,92.77,12.0
PMT-0130,F-13,2023-03-01,13038.64,92.25,18.6
PMT-0130,F-13,2023-04-01,15275.12,87.34,24.7
PMT-0130,F-13,2023-05-01,16072.69,87.58,30.9
PMT-0130,F-13,2023-06-01,16683.32,92.99,32.2
PMT-0130,F-13,2023-07-01,15917.22,92.18,27.3
PMT-0130,F-13,2023-08-01,14963.26,91.1,25.6
PMT-0130,F-13,2023-09-01,11996.31,91.27,18.4
PMT-0130,F-13,2023-10-01,10322.16,89.63,10.8
PMT-0130,F-13,2023-11-01,9133.5,92.64,3.8
PMT-0130,F-13,2023-12-01,8500.65,83.77,4.3
PMT-0130,F-13,2024-01-01,9490.63,89.86,5.4
PMT-0130,F-13,2024-02-01,11481.96,90.53,9.9
PMT-0130,F-13,2024-03-01,13218.04,95.56,17.4
PMT-0130,F-13,2024-04-01,14832.36,87.91,25.4
PMT-0130,F-13,2024-05-01,16432.91,91.77,32.0
PMT-0130,F-13,2024-06-01,16621.29,90.41,35.1
PMT-0130,F-13,2024-07-01,15777.67,92.46,29.2
PMT-0130,F-13,2024-08-01,14283.13,90.55,26.1
PMT-0130,F-13,2024-09-01,12473.21,91.41,17.7
PMT-0130,F-13,2024-10-01,10206.29,94.06,13.0
PMT-0130,F-13,2024-11-01,9090.77,87.99,6.2
PMT-0130,F-13,2024-12-01,8691.0,86.26,4.0
PMT-0131,F-14,2022-01-01,13201.5,95.84,6.5
PMT-0131,F-14,2022-02-01,13946.95,87.97,10.6
PMT-0131,F-14,2022-03-01,20028.4,94.39,20.0
PMT-0131,F-14,2022-04-01,20090.8,99.88,22.7
PMT-0131,F-14,2022-05-01,21171.14,94.28,29.6
PMT-0131,F-14,2022-06-01,24745.53,100.0,32.0
PMT-0131,F-14,2022-07-01,23565.38,94.99,33.6
PMT-0131,F-14,2022-08-01,19443.38,91.44,23.9
PMT-0131,F-14,2022-09-01,17600.81,94.74,15.8
PMT-0131,F-14,2022-10-01,14711.06,93.18,11.2
PMT-0131,F-14,2022-11-01,12900.63,98.36,4.8
PMT-0131,F-14,2022-12-01,11806.33,92.96,4.9
PMT-0131,F-14,2023-01-01,11897.62,95.41,7.0
PMT-0131,F-14,2023-02-01,16406.06,94.53,11.4
PMT-0131,F-14,2023-03-01,18787.83,97.04,18.0
PMT-0131,F-14,2023-04-01,22319.5,93.06,24.6
PMT-0131,F-14,2023-05-01,21801.58,99.33,30.7
PMT-0131,F-14,2023-06-01,24472.75,94.91,31.5
PMT-0131,F-14,2023-07-01,22172.92,95.76,29.9
PMT-0131,F-14,2023-08-01,20137.07,96.75,24.8
PMT-0131,F-14,2023-09-01,18820.05,94.5,16.5
PMT-0131,F-14,2023-10-01,13615.5,98.45,8.4
PMT-0131,F-14,2023-11-01,11250.02,95.13,6.4
PMT-0131,F-14,2023-12-01,11918.44,93.48,3.0
PMT-0131,F-14,2024-01-01,11208.64,93.89,3.5
PMT-0131,F-14,2024-02-01,15016.5,92.96,9.0
PMT-0131,F-14,2024-03-01,17787.87,97.67,18.4
PMT-0131,F-14,2024-04-01,22331.33,99.31,24.8
PMT-0131,F-14,2024-05-01,22414.61,99.12,29.6
PMT-0131,F-14,2024-06-01,23086.3,91.79,32.3
PMT-0131,F-14,2024-07-01,24213.03,92.46,28.2
PMT-0131,F-14,2024-08-01,20321.39,93.86,24.4
PMT-0131,F-14,2024-09-01,18016.54,98.7,18.9
PMT-0131,F-14,2024-10-01,14127.12,96.06,11.2
PMT-0131,F-14,2024-11-01,11802.18,94.53,5.5
PMT-0131,F-14,2024-12-01,11281.34,95.34,4.4
PMT-0132,F-14,2022-01-01,10080.75,95.43,5.4
PMT-0132,F-14,2022-02-01,12220.74,91.12,9.6
PMT-0132,F-14,2022-03-01,14050.92,98.77,18.2
PMT-0132,F-14,2022-04-01,17628.99,95.38,25.2
PMT-0132,F-14,2022-05-01,17189.71,88.14,28.1
PMT-0132,F-14,2022-06-01,18603.44,94.37,32.2
PMT-0132,F-14,2022-07-01,17981.38,98.74,28.7
PMT-0132,F-14,2022-08-01,16419.68,92.07,28.0
PMT-0132,F-14,2022-09-01,14214.7,98.71,18.3
PMT-0132,F-14,2022-10-01,11336.01,97.21,11.4
PMT-0132,F-14,2022-11-01,9943.77,99.4,7.1
PMT-0132,F-14,2022-12-01,9253.32,98.16,4.6
PMT-0132,F-14,2023-01-01,10351.2,95.9,6.9
PMT-0132,F-14,2023-02-01,11104.78,98.29,10.3
PMT-0132,F-14,2023-03-01,13378.01,97.69,18.9
PMT-0132,F-14,2023-04-01,16305.26,96.64,24.9
PMT-0132,F-14,2023-05-01,19110.48,97.08,30.2
PMT-0132,F-14,2023-06-01,19074.19,96.49,30.5
PMT-0132,F-14,2023-07-01,19256.8,96.99,30.1
PMT-0132,F-14,2023-08-01,16572.02,98.43,26.1
PMT-0132,F-14,2023-09-01,13893.26,97.07,17.5
PMT-0132,F-14,2023-10-01,11746.93,95.38,11.7
PMT-0132,F-14,2023-11-01,9960.04,97.07,4.1
PMT-0132,F-14,2023-12-01,9824.97,97.79,1.0
PMT-0132,F-14,2024-01-01,9791.45,87.59,6.1
PMT-0132,F-14,2024-02-01,11451.74,94.78,11.1
PMT-0132,F-14,2024-03-01,14009.63,93.84,17.1
PMT-0132,F-14,2024-04-01,17355.0,96.93,23.1
PMT-0132,F-14,2024-05-01,17392.06,100.0,29.2
PMT-0132,F-14,2024-06-01,18248.92,93.69,32.8
PMT-0132,F-14,2024-07-01,16861.75,98.74,31.0
PMT-0132,F-14,2024-08-01,16432.62,95.59,24.7
PMT-0132,F-14,2024-09-01,13717.42,98.46,17.0
PMT-0132,F-14,2024-10-01,11758.42,98.19,10.2
PMT-0132,F-14,2024-11-01,10215.93,96.91,9.3
PMT-0132,F-14,2024-12-01,9301.33,98.96,4.6
PMT-0133,F-14,2022-01-01,13783.08,94.03,5.9
PMT-0133,F-14,2022-02-01,16205.03,96.34,11.3
PMT-0133,F-14,2022-03-01,20552.97,100.0,18.3
PMT-0133,F-14,2022-04-01,22517.48,92.16,25.3
PMT-0133,F-14,2022-05-01,24076.8,95.17,31.8
PMT-0133,F-14,2022-06-01,25237.64,97.67,31.8
PMT-0133,F-14,2022-07-01,23438.12,94.93,29.7
PMT-0133,F-14,2022-08-01,21576.47,97.95,24.3
PMT-0133,F-14,2022-09-01,17671.41,92.29,18.3
PMT-0133,F-14,2022-10-01,14454.28,97.19,11.7
PMT-0133,F-14,2022-11-01,13478.1,97.89,5.1
PMT-0133,F-14,2022-12-01,12984.39,99.79,3.8
PMT-0133,F-14,2023-01-01,13676.79,89.42,6.9
PMT-0133,F-14,2023-02-01,16859.06,92.11,9.3
PMT-0133,F-14,2023-03-01,18473.61,100.0,19.7
PMT-0133,F-14,2023-04-01,20754.45,100.0,25.2
PMT-0133,F-14,2023-05-01,24271.59,94.72,29.2
PMT-0133,F-14,2023-06-01,24665.29,96.14,31.6
PMT-0133,F-14,2023-07-01,22778.55,94.85,28.7
PMT-0133,F-14,2023-08-01,22260.69,89.92,24.0
PMT-0133,F-14,2023-09-01,18874.11,95.49,20.8
PMT-0133,F-14,2023-10-01,15901.04,92.34,11.4
PMT-0133,F-14,2023-11-01,13061.68,95.95,4.8
PMT-0133,F-14,2023-12-01,13391.57,96.54,3.3
PMT-0133,F-14,2024-01-01,13468.35,100.0,4.3
PMT-0133,F-14,2024-02-01,16501.22,92.63,13.7
PMT-0133,F-14,2024-03-01,20136.98,97.04,17.8
PMT-0133,F-14,2024-04-01,22732.06,94.73,24.9
PMT-0133,F-14,2024-05-01,22859.54,98.99,30.3
PMT-0133,F-14,2024-06-01,24007.76,98.63,32.7
PMT-0133,F-14,2024-07-01,22481.53,96.25,30.4
PMT-0133,F-14,2024-08-01,20932.28,92.18,26.0
PMT-0133,F-14,2024-09-01,18482.67,97.13,19.0
PMT-0133,F-14,2024-10-01,16465.22,96.87,11.1
PMT-0133,F-14,2024-11-01,13475.92,98.65,6.9
PMT-0133,F-14,2024-12-01,12780.93,97.15,4.6
PMT-0134,F-14,2022-01-01,7750.46,97.22,5.5
PMT-0134,F-14,2022-02-01,9580.71,99.0,11.1
PMT-0134,F-14,2022-03-01,9756.96,94.61,16.3
PMT-0134,F-14,2022-04-01,10711.09,92.83,24.5
PMT-0134,F-14,2022-05-01,12255.67,89.89,28.9
PMT-0134,F-14,2022-06-01,10212.96,94.49,30.9
PMT-0134,F-14,2022-07-01,8519.27,92.54,31.6
PMT-0134,F-14,2022-08-01,7713.93,94.24,25.5
PMT-0134,F-14,2022-09-01,8328.46,94.01,18.5
PMT-0134,F-14,2022-10-01,8500.61,97.93,13.4
PMT-0134,F-14,2022-11-01,7156.8,93.64,5.8
PMT-0134,F-14,2022-12-01,7664.76,99.44,3.2
PMT-0134,F-14,2023-01-01,8214.05,91.6,6.3
PMT-0134,F-14,2023-02-01,9023.65,91.45,10.8
PMT-0134,F-14,2023-03-01,10571.17,93.64,18.3
PMT-0134,F-14,2023-04-01,10897.29,94.0,25.2
PMT-0134,F-14,2023-05-01,10085.96,93.31,29.4
PMT-0134,F-14,2023-06-01,12780.77,97.78,32.4
PMT-0134,F-14,2023-07-01,9757.71,97.36,28.5
PMT-0134,F-14,2023-08-01,8789.89,98.01,26.9
PMT-0134,F-14,2023-09-01,8248.57,95.44,19.2
PMT-0134,F-14,2023-10-01,6704.65,95.59,10.9
PMT-0134,F-14,2023-11-01,6451.69,98.96,7.9
PMT-0134,F-14,2023-12-01,7744.4,100.0,2.6
PMT-0134,F-14,2024-01-01,7437.74,90.28,5.8
PMT-0134,F-14,2024-02-01,9146.69,98.61,10.2
PMT-0134,F-14,2024-03-01,10743.39,93.6,20.1
PMT-0134,F-14,2024-04-01,11525.61,94.12,25.3
PMT-0134,F-14,2024-05-01,8821.59,98.72,28.3
PMT-0134,F-14,2024-06-01,9989.93,92.27,31.9
PMT-0134,F-14,2024-07-01,9665.65,100.0,30.1
PMT-0134,F-14,2024-08-01,7630.34,94.56,24.1
PMT-0134,F-14,2024-09-01,8619.85,94.75,16.1
PMT-0134,F-14,2024-10-01,6978.84,97.07,10.5
PMT-0134,F-14,2024-11-01,7239.08,94.35,4.1
PMT-0134,F-14,2024-12-01,7681.79,97.32,0.9
PMT-0135,F-14,2022-01-01,5224.7,92.35,4.8
PMT-0135,F-14,2022-02-01,6164.21,93.3,11.0
PMT-0135,F-14,2022-03-01,7129.07,91.83,17.5
PMT-0135,F-14,2022-04-01,7436.37,94.6,25.0
PMT-0135,F-14,2022-05-01,7865.95,91.56,29.2
PMT-0135,F-14,2022-06-01,7843.35,92.0,32.7
PMT-0135,F-14,2022-07-01,7442.24,96.64,31.2
PMT-0135,F-14,2022-08-01,7028.69,97.42,22.3
PMT-0135,F-14,2022-09-01,6076.63,93.64,18.0
PMT-0135,F-14,2022-10-01,5414.35,96.1,13.1
PMT-0135,F-14,2022-11-01,5121.1,94.74,5.5
PMT-0135,F-14,2022-12-01,4663.68,94.92,2.9
PMT-0135,F-14,2023-01-01,5183.49,95.94,5.6
PMT-0135,F-14,2023-02-01,6128.45,98.1,10.5
PMT-0135,F-14,2023-03-01,7320.88,95.67,17.3
PMT-0135,F-14,2023-04-01,7575.76,95.63,22.3
PMT-0135,F-14,2023-05-01,7989.61,95.34,29.7
PMT-0135,F-14,2023-06-01,7928.05,92.67,30.1
PMT-0135,F-14,2023-07-01,7897.92,96.67,31.6
PMT-0135,F-14,2023-08-01,7085.42,95.19,23.7
PMT-0135,F-14,2023-09-01,6471.15,95.59,17.5
PMT-0135,F-14,2023-10-01,5721.63,98.15,10.1
PMT-0135,F-14,2023-11-01,4942.55,91.4,5.1
PMT-0135,F-14,2023-12-01,5057.08,99.15,5.9
PMT-0135,F-14,2024-01-01,5463.72,100.0,6.4
PMT-0135,F-14,2024-02-01,6190.27,90.47,10.5
PMT-0135,F-14,2024-03-01,7470.36,90.52,15.5
PMT-0135,F-14,2024-04-01,7412.42,100.0,26.3
PMT-0135,F-14,2024-05-01,7671.04,96.8,30.1
PMT-0135,F-14,2024-06-01,8596.09,88.94,32.3
PMT-0135,F-14,2024-07-01,7265.38,98.4,30.1
PMT-0135,F-14,2024-08-01,6496.97,100.0,25.3
PMT-0135,F-14,2024-09-01,6038.31,95.0,18.5
PMT-0135,F-14,2024-10-01,4910.73,100.0,10.6
PMT-0135,F-14,2024-11-01,4942.36,93.13,4.9
PMT-0135,F-14,2024-12-01,4731.16,95.69,1.9
PMT-0136,F-14,2022-01-01,7310.39,95.63,4.1
PMT-0136,F-14,2022-02-01,8490.18,96.16,11.2
PMT-0136,F-14,2022-03-01,9714.32,97.64,18.8
PMT-0136,F-14,2022-04-01,11522.93,91.31,26.6
PMT-0136,F-14,2022-05-01,11028.59,93.38,33.0
PMT-0136,F-14,2022-06-01,11714.86,92.77,31.7
PMT-0136,F-14,2022-07-01,11047.13,98.63,30.0
PMT-0136,F-14,2022-08-01,10202.16,90.96,24.9
PMT-0136,F-14,2022-09-01,9174.55,100.0,16.1
PMT-0136,F-14,2022-10-01,7329.13,97.98,12.7
PMT-0136,F-14,2022-11-01,6868.39,97.32,6.8
PMT-0136,F-14,2022-12-01,6396.8,91.32,4.4
PMT-0136,F-14,2023-01-01,7094.51,92.47,5.2
PMT-0136,F-14,2023-02-01,8326.42,98.83,12.8
PMT-0136,F-14,2023-03-01,9606.3,95.8,17.0
PMT-0136,F-14,2023-04-01,11010.46,97.73,25.1
PMT-0136,F-14,2023-05-01,10871.46,96.23,29.3
PMT-0136,F-14,2023-06-01,11715.82,98.08,34.4
PMT-0136,F-14,2023-07-01,11087.64,94.8,30.1
PMT-0136,F-14,2023-08-01,9971.09,96.18,24.6
PMT-0136,F-14,2023-09-01,8697.02,94.9,18.9
PMT-0136,F-14,2023-10-01,8082.54,91.6,13.4
PMT-0136,F-14,2023-11-01,6691.43,95.57,3.5
PMT-0136,F-14,2023-12-01,6627.48,99.45,3.9
PMT-0136,F-14,2024-01-01,7282.69,98.33,4.2
PMT-0136,F-14,2024-02-01,8394.52,94.68,10.4
PMT-0136,F-14,2024-03-01,10327.28,95.71,19.4
PMT-0136,F-14,2024-04-01,10929.23,92.77,23.6
PMT-0136,F-14,2024-05-01,11589.32,92.25,29.9
PMT-0136,F-14,2024-06-01,11276.21,98.02,30.7
PMT-0136,F-14,2024-07-01,12161.13,95.49,28.8
PMT-0136,F-14,2024-08-01,9920.65,98.88,24.0
PMT-0136,F-14,2024-09-01,8745.29,100.0,17.3
PMT-0136,F-14,2024-10-01,7706.42,97.92,11.6
PMT-0136,F-14,2024-11-01,6423.94,100.0,6.8
PMT-0136,F-14,2024-12-01,6742.79,93.44,5.2
PMT-0137,F-14,2022-01-01,9258.35,97.77,7.8
PMT-0137,F-14,2022-02-01,10780.22,95.45,11.1
PMT-0137,F-14,2022-03-01,12843.8,90.73,17.5
PMT-0137,F-14,2022-04-01,14615.98,96.55,25.6
PMT-0137,F-14,2022-05-01,15486.04,96.07,31.9
PMT-0137,F-14,2022-06-01,16097.93,98.77,31.5
PMT-0137,F-14,2022-07-01,15878.12,98.59,29.0
PMT-0137,F-14,2022-08-01,14035.93,96.61,23.6
PMT-0137,F-14,2022-09-01,11571.34,95.8,19.0
