consumer_id,month,peak_offpeak_ratio,daily_load_factor,flatline_fraction,peak_window_flatline_fraction,midday_dip_index,tariff_boundary_alignment_score,nighttime_drop_index
C-004197,2023-09-01,4.5240827,0.30199715,0.38677918424753865,0.05042016806722689,0.70900685,600.0,0.7659338
C-004197,2023-10-01,5.0504246,0.32225007,0.39863013698630134,0.040983606557377046,0.63470817,660.0,0.4869492
C-004197,2023-11-01,5.176653,0.30665678,0.44130127298444133,0.07563025210084033,0.5968664,660.0,0.4333243
C-004197,2023-12-01,3.5639372,0.31421253,0.43648648648648647,0.08130081300813008,0.7140486,600.0,0.5591698
C-004197,2024-01-01,3.9482133,0.31469858,0.4334705075445816,0.06611570247933884,0.5892876,600.0,0.5448246
C-004197,2024-02-01,4.733861,0.26645902,0.4055232558139535,0.043859649122807015,0.5520709,600.0,0.6415796
C-004197,2024-03-01,4.123547,0.32060158,0.3657219973009447,0.04878048780487805,0.6269751,600.0,0.8085069
C-004197,2024-04-01,2.9782343,0.37450838,0.2796610169491525,0.025423728813559324,0.6877044,60.0,1.2503995
C-004197,2024-05-01,1.9619601,0.37102506,0.28337874659400547,0.05737704918032787,0.7465015,60.0,1.5908226
C-004197,2024-06-01,1.7285296,0.38501894,0.2345505617977528,0.06779661016949153,0.750238,0.0,2.2258384
C-004197,2024-07-01,3.1195898,0.35614273,0.30601092896174864,0.056451612903225805,0.6137748,540.0,1.2809293
C-004197,2024-08-01,3.1729357,0.3437516,0.3151432469304229,0.06557377049180328,0.669121,60.0,0.99650425
C-004197,2024-09-01,3.8827841,0.29982394,0.3573446327683616,0.042735042735042736,0.60959893,600.0,0.9483965
C-004197,2024-10-01,5.069245,0.28275722,0.43388429752066116,0.03305785123966942,0.59192425,600.0,0.5872689
C-004197,2024-11-01,4.9312534,0.27566293,0.4669479606188467,0.06779661016949153,0.5582061,600.0,0.47531396
C-004197,2024-12-01,4.6598506,0.2824639,0.4842249657064472,0.08333333333333333,0.5531393,600.0,0.43301272
C-004212,2022-01-01,4.7620745,0.3074914,0.28746594005449594,0.03278688524590164,0.62463564,600.0,0.4409793
C-004212,2022-02-01,3.7887745,0.29852,0.26666666666666666,0.009523809523809525,0.61365914,600.0,0.9719546
C-004212,2022-03-01,4.216684,0.3141311,0.25444596443228457,0.024390243902439025,0.49634662,600.0,0.9398014
C-004212,2022-04-01,3.0814097,0.3582188,0.22411347517730495,0.06956521739130435,0.69031364,60.0,1.1185584
C-004212,2022-05-01,3.4163973,0.34865913,0.22404371584699453,0.03278688524590164,0.6215948,0.0,1.2962145
C-004212,2022-06-01,1.598496,0.37336743,0.1676056338028169,0.05982905982905983,0.79088384,720.0,2.2907102
C-004212,2022-07-01,1.8120775,0.40603447,0.165075034106412,0.024793388429752067,0.77510256,120.0,1.9145457
C-004212,2022-08-01,3.3089807,0.3403328,0.23497267759562843,0.024390243902439025,0.5691195,600.0,1.1920224
C-004212,2022-09-01,3.7692606,0.29559872,0.21518987341772153,0.01694915254237288,0.5992283,600.0,0.9152678
C-004212,2022-10-01,3.7569158,0.31991187,0.25,0.008264462809917356,0.5110349,600.0,0.64314747
C-004212,2022-11-01,3.4267735,0.30123398,0.26863572433192684,0.01680672268907563,0.55699956,660.0,0.7673242
C-004212,2022-12-01,4.9203744,0.30563617,0.2672998643147897,0.01639344262295082,0.5582802,600.0,0.453157
C-004212,2023-01-01,4.8517857,0.3113402,0.26430517711171664,0.024793388429752067,0.62338644,600.0,0.51167333
C-004212,2023-02-01,4.807375,0.29816008,0.2859304084720121,0.009009009009009009,0.49833456,600.0,0.7534856
C-004212,2023-03-01,3.7377126,0.30055085,0.24796747967479674,0.024193548387096774,0.6174364,600.0,0.75269336
C-004212,2023-04-01,2.7767096,0.37377653,0.18627450980392157,0.025423728813559324,0.71692276,60.0,1.2886735
C-004212,2023-05-01,3.102241,0.35640734,0.20054570259208732,0.03225806451612903,0.7069273,60.0,1.2305851
C-004212,2023-06-01,1.8437948,0.38073215,0.16690042075736325,0.025423728813559324,0.66311395,0.0,2.1858869
C-004212,2023-07-01,3.0330412,0.36017576,0.1997264021887825,0.03278688524590164,0.68970186,0.0,1.345291
C-004212,2023-08-01,2.6216257,0.36103293,0.19562243502051985,0.04065040650406504,0.786092,1080.0,1.3326195
C-004212,2023-09-01,3.540309,0.31890726,0.2507042253521127,0.008333333333333333,0.59772307,600.0,0.8833806
C-004212,2023-10-01,5.028919,0.28435323,0.31241473396998637,0.03278688524590164,0.5193484,600.0,0.5902997
C-004212,2023-11-01,4.937747,0.29197943,0.27221438645980256,0.008547008547008548,0.6421899,600.0,0.491735
C-004212,2023-12-01,4.1172,0.3226199,0.23529411764705882,0.02459016393442623,0.68572026,540.0,0.51154387
C-004212,2024-01-01,4.2801213,0.2922899,0.2857142857142857,0.024193548387096774,0.5938745,600.0,0.55416715
C-004212,2024-02-01,4.3589664,0.27237013,0.2675438596491228,0.017699115044247787,0.71457833,600.0,0.73762226
C-004212,2024-03-01,3.9844434,0.3028718,0.23796423658872076,0.032520325203252036,0.67970425,600.0,0.82572246
C-004212,2024-04-01,2.9093368,0.38681376,0.16432584269662923,0.008547008547008548,0.6687889,600.0,1.1839317
C-004212,2024-05-01,3.123246,0.35059327,0.21751025991792067,0.04065040650406504,0.7699051,600.0,1.0062513
C-004212,2024-06-01,1.8978626,0.40328875,0.1676056338028169,0.025,0.78584564,0.0,2.0203497
C-004212,2024-07-01,2.7072568,0.36471412,0.20272108843537415,0.0,0.70501167,600.0,1.2941333
C-004212,2024-08-01,3.5362575,0.36130905,0.24114441416893734,0.00819672131147541,0.6621299,960.0,1.0163128
C-004212,2024-09-01,3.7925706,0.30889648,0.22535211267605634,0.01694915254237288,0.67004395,600.0,0.8086648
C-004212,2024-10-01,4.145203,0.31851438,0.22146739130434784,0.008064516129032258,0.5976875,600.0,0.78739434
C-004212,2024-11-01,3.6935134,0.30577523,0.2661971830985915,0.008403361344537815,0.58202565,600.0,0.5362689
C-004212,2024-12-01,4.9277787,0.308447,0.28435374149659864,0.04032258064516129,0.62620896,600.0,0.4076299
C-004222,2022-01-01,4.308942,0.30165136,0.3469945355191257,0.041666666666666664,0.66287166,600.0,0.5290671
C-004222,2022-02-01,4.1817675,0.29405403,0.3293051359516616,0.06306306306306306,0.65871686,600.0,0.6499031
C-004222,2022-03-01,4.3409815,0.29775319,0.31564625850340133,0.03278688524590164,0.6588362,600.0,0.72779995
C-004222,2022-04-01,2.9630578,0.36996615,0.2237960339943343,0.02586206896551724,0.6861559,540.0,1.0514209
C-004222,2022-05-01,3.958599,0.34692225,0.24283765347885403,0.016260162601626018,0.66830754,60.0,1.3252851
C-004222,2022-06-01,1.5323312,0.39565074,0.170182841068917,0.06779661016949153,0.7035218,60.0,2.3891895
C-004222,2022-07-01,3.1015205,0.37197992,0.24320652173913043,0.06504065040650407,0.8302154,420.0,1.0576736
C-004222,2022-08-01,3.4338968,0.3405361,0.25686813186813184,0.032520325203252036,0.7002357,1080.0,1.102697
C-004222,2022-09-01,4.3133807,0.313363,0.27132867132867133,0.0,0.72939974,600.0,0.818668
C-004222,2022-10-01,3.6204984,0.3238712,0.2926829268292683,0.02459016393442623,0.49597877,660.0,0.8825058
C-004222,2022-11-01,3.795191,0.31203127,0.31728045325779036,0.04201680672268908,0.55963624,600.0,0.65709925
C-004222,2022-12-01,4.6397824,0.32683867,0.33560709413369716,0.008333333333333333,0.59388024,600.0,0.44610295
C-004222,2023-01-01,4.0758057,0.29277387,0.36289222373806274,0.05,0.6169273,600.0,0.5092106
C-004222,2023-02-01,4.2314987,0.29975,0.33636363636363636,0.03571428571428571,0.59733665,600.0,0.7324176
C-004222,2023-03-01,4.5503798,0.27927706,0.3238095238095238,0.04878048780487805,0.4949325,600.0,0.70788354
C-004222,2023-04-01,3.2293074,0.3330112,0.26750700280112044,0.03333333333333333,0.7176211,60.0,1.1904349
C-004222,2023-05-01,3.3639119,0.33139354,0.2680272108843537,0.03278688524590164,0.63757163,1080.0,1.1676174
C-004222,2023-06-01,1.5606524,0.41202393,0.17440225035161744,0.03418803418803419,0.8256385,0.0,2.1871247
C-004222,2023-07-01,1.8057163,0.375561,0.2016348773841962,0.06722689075630252,0.7599125,600.0,1.7494411
C-004222,2023-08-01,2.6587298,0.33131284,0.2954856361149111,0.06504065040650407,0.5481924,540.0,1.1581444
C-004222,2023-09-01,3.8879116,0.31366414,0.3009845288326301,0.03361344537815126,0.60531527,600.0,0.74165124
C-004222,2023-10-01,4.298846,0.31288955,0.33921302578018997,0.016260162601626018,0.5283769,660.0,0.6233992
C-004222,2023-11-01,3.62669,0.31324193,0.32492997198879553,0.058333333333333334,0.6492526,600.0,0.64361537
C-004222,2023-12-01,4.1251435,0.3050103,0.34652114597544337,0.02459016393442623,0.55139875,600.0,0.62140083
C-004222,2024-01-01,3.8886607,0.31132182,0.3237704918032787,0.03278688524590164,0.56261134,600.0,0.5685507
C-004222,2024-02-01,3.7169168,0.3241766,0.291970802919708,0.04424778761061947,0.5679008,600.0,0.7882669
C-004222,2024-03-01,3.8582835,0.3186039,0.31029810298102983,0.008064516129032258,0.6367648,600.0,0.7751185
C-004222,2024-04-01,3.4226644,0.34701174,0.24507042253521127,0.04201680672268908,0.710023,60.0,1.1388338
C-004222,2024-05-01,1.5724813,0.41899392,0.1784741144414169,0.05737704918032787,0.77021086,480.0,2.0364406
C-004222,2024-06-01,1.6504923,0.42748845,0.1529745042492918,0.02631578947368421,0.7659426,60.0,2.2117796
C-004222,2024-07-01,2.7133424,0.33184192,0.3074829931972789,0.024793388429752067,0.68198735,60.0,1.3461622
C-004222,2024-08-01,3.4472117,0.34192923,0.25648021828103684,0.032520325203252036,0.71859956,0.0,1.0601209
C-004222,2024-09-01,4.19341,0.30026233,0.33286516853932585,0.025,0.5058465,600.0,0.77565205
C-004222,2024-10-01,4.958223,0.31022057,0.3232876712328767,0.0,0.53922296,600.0,0.58686733
C-004222,2024-11-01,3.6966827,0.29137883,0.34081346423562414,0.03333333333333333,0.55112547,600.0,0.6197803
C-004222,2024-12-01,5.061496,0.27934983,0.38493150684931504,0.03305785123966942,0.5577573,600.0,0.42267382
C-004224,2022-01-01,4.1025558,0.3073366,0.35253772290809327,0.04201680672268908,0.40103507,600.0,1.305233
C-004224,2022-02-01,5.378888,0.2952506,0.36486486486486486,0.02727272727272727,0.37634805,600.0,1.3264351
C-004224,2022-03-01,4.494428,0.29944652,0.3151432469304229,0.0,0.41543674,600.0,1.4262999
C-004224,2022-04-01,3.0146618,0.33071926,0.6292134831460674,0.2033898305084746,0.3346312,480.0,0.48593307
C-004224,2022-05-01,1.7407182,0.3630606,0.9057377049180327,0.6910569105691057,0.40341437,60.0,0.38011417
C-004224,2022-06-01,1.6647346,0.37503815,0.9030898876404494,0.680672268907563,0.372152,60.0,0.40588242
C-004224,2022-07-01,3.899757,0.33110863,0.3369713506139154,0.008130081300813009,0.40266395,480.0,1.5414435
C-004224,2022-08-01,3.0978928,0.3430499,0.8592896174863388,0.5203252032520326,0.39022663,60.0,0.26347375
C-004224,2022-09-01,4.6073437,0.30044743,0.4019607843137255,0.01680672268907563,0.3692414,600.0,0.82944787
C-004224,2022-10-01,4.4480605,0.30078322,0.3460490463215259,0.01680672268907563,0.39018604,600.0,1.2159326
C-004224,2022-11-01,4.5006633,0.3050896,0.3688639551192146,0.025210084033613446,0.35101995,480.0,1.1372328
C-004224,2022-12-01,5.0695148,0.27672383,0.4213406292749658,0.04918032786885246,0.33050975,600.0,0.8867322
C-004224,2023-01-01,4.701397,0.283419,0.3683492496589359,0.03278688524590164,0.42698568,600.0,1.016104
C-004224,2023-02-01,4.7290416,0.2624335,0.3789954337899543,0.02702702702702703,0.29048052,600.0,1.7440318
C-004224,2023-03-01,4.998553,0.28690732,0.39077340569877883,0.03225806451612903,0.43487653,660.0,0.99616885
C-004224,2023-04-01,3.3004735,0.33306763,0.3319209039548023,0.00847457627118644,0.29421526,540.0,1.6879652
C-004224,2023-05-01,1.618592,0.363279,0.9242424242424242,0.7622950819672131,0.41625923,60.0,0.37498984
C-004224,2023-06-01,1.6744137,0.36079502,0.8027972027972028,0.4369747899159664,0.37242523,60.0,0.53413504
C-004224,2023-07-01,3.3603053,0.33443174,0.9024390243902439,0.6504065040650406,0.38121164,60.0,0.21808775
C-004224,2023-08-01,2.7849152,0.3419778,0.8743169398907104,0.55,0.4341641,60.0,0.2808395
C-004224,2023-09-01,4.450012,0.27343887,0.48801128349788436,0.03361344537815126,0.28606328,600.0,0.7069594
C-004224,2023-10-01,4.233283,0.2746607,0.38524590163934425,0.058333333333333334,0.34252146,600.0,1.1239997
C-004224,2023-11-01,4.965754,0.28527558,0.42045454545454547,0.035398230088495575,0.3507904,600.0,0.9752577
C-004224,2023-12-01,4.93769,0.30310485,0.422554347826087,0.03278688524590164,0.4239228,600.0,0.7568562
C-004224,2024-01-01,4.328772,0.29694468,0.3488372093023256,0.01639344262295082,0.38729453,600.0,1.362926
C-004224,2024-02-01,4.1253943,0.2931816,0.33771929824561403,0.05172413793103448,0.42424637,600.0,1.4338918
C-004224,2024-03-01,4.2084517,0.27629015,0.36277173913043476,0.04065040650406504,0.35287237,600.0,1.3537159
C-004224,2024-04-01,3.0702124,0.34323823,0.3338008415147265,0.03361344537815126,0.3885757,480.0,1.1774452
C-004224,2024-05-01,1.6639649,0.36152294,0.3034013605442177,0.08196721311475409,0.40882996,1080.0,2.466525
C-004224,2024-06-01,1.7058645,0.36511537,0.2851123595505618,0.0423728813559322,0.5479188,720.0,2.5459237
C-004224,2024-07-01,1.6933681,0.35488528,0.8661202185792349,0.5691056910569106,0.29611495,60.0,0.41723058
C-004224,2024-08-01,3.3060465,0.33898735,0.40710382513661203,0.058333333333333334,0.37492993,0.0,0.9639508
C-004224,2024-09-01,4.8713584,0.3027416,0.9071729957805907,0.5982905982905983,0.4687085,60.0,0.14897773
C-004224,2024-10-01,4.7585883,0.2892699,0.4986376021798365,0.08196721311475409,0.43209162,600.0,0.57082516
C-004224,2024-11-01,4.067113,0.31004396,0.3921015514809591,0.04201680672268908,0.4280793,600.0,1.18436
C-004224,2024-12-01,4.828182,0.2916656,0.42857142857142855,0.032520325203252036,0.3372369,480.0,0.7546719
C-004225,2022-01-01,3.8738408,0.29113394,0.32786885245901637,0.049586776859504134,0.5924352,600.0,0.5363168
C-004225,2022-02-01,3.896692,0.3050155,0.3177710843373494,0.02702702702702703,0.577674,600.0,0.72572356
C-004225,2022-03-01,3.501325,0.30622607,0.26258503401360545,0.04065040650406504,0.581763,600.0,0.87504953
C-004225,2022-04-01,2.8790555,0.34319246,0.20365168539325842,0.034482758620689655,0.65612924,1080.0,1.3489805
C-004225,2022-05-01,1.7452027,0.38830277,0.19041095890410958,0.08196721311475409,0.7436193,0.0,1.8105925
C-004225,2022-06-01,1.5509087,0.39935195,0.16338028169014085,0.0423728813559322,0.6711178,60.0,1.8922702
C-004225,2022-07-01,1.4278474,0.41492248,0.1557377049180328,0.04918032786885246,0.78253263,0.0,2.112372
C-004225,2022-08-01,2.59974,0.35629296,0.21389645776566757,0.04918032786885246,0.670008,1080.0,1.3887688
C-004225,2022-09-01,4.757374,0.2692381,0.33052039381153303,0.008403361344537815,0.4882666,600.0,0.8039656
C-004225,2022-10-01,3.983623,0.32687038,0.2803867403314917,0.016666666666666666,0.6219606,60.0,0.6296599
C-004225,2022-11-01,5.296053,0.2947416,0.29603399433427763,0.02564102564102564,0.635935,540.0,0.42691562
C-004225,2022-12-01,4.0255313,0.29033166,0.3201634877384196,0.04065040650406504,0.67603856,600.0,0.5798214
C-004225,2023-01-01,3.6528032,0.3342632,0.30978260869565216,0.04032258064516129,0.6195881,600.0,0.55644524
C-004225,2023-02-01,4.625269,0.2849878,0.28808446455505277,0.027522935779816515,0.6055447,600.0,0.71992195
C-004225,2023-03-01,3.9541664,0.3164554,0.28005464480874315,0.016666666666666666,0.5014267,600.0,0.8908607
C-004225,2023-04-01,2.6857398,0.35269296,0.2559774964838256,0.07627118644067797,0.80657214,420.0,1.3240669
C-004225,2023-05-01,3.1544876,0.35950428,0.2185792349726776,0.025,0.667804,60.0,0.9822724
C-004225,2023-06-01,1.6500707,0.4035354,0.1722689075630252,0.03389830508474576,0.7435421,60.0,1.8424518
C-004225,2023-07-01,2.7676382,0.3813433,0.18503401360544217,0.008064516129032258,0.77150035,540.0,1.4723097
C-004225,2023-08-01,2.8726163,0.36184114,0.23744911804613297,0.032520325203252036,0.6060531,480.0,1.1384302
C-004225,2023-09-01,3.6811454,0.30139372,0.2651622002820874,0.016666666666666666,0.6668569,660.0,0.7633276
C-004225,2023-10-01,5.6514277,0.29175305,0.3292517006802721,0.024193548387096774,0.5869229,600.0,0.3517574
C-004225,2023-11-01,5.270025,0.29447502,0.34831460674157305,0.01680672268907563,0.59562826,600.0,0.36085042
C-004225,2023-12-01,4.1817493,0.298087,0.30286493860845837,0.04918032786885246,0.6941683,600.0,0.4519408
C-004225,2024-01-01,3.6981,0.29515588,0.3592896174863388,0.04065040650406504,0.46246207,600.0,0.42098513
C-004225,2024-02-01,3.4948,0.32574028,0.2813411078717201,0.04424778761061947,0.5688242,600.0,0.60443944
C-004225,2024-03-01,4.125331,0.31797013,0.2880658436213992,0.01694915254237288,0.7427738,600.0,0.62657493
C-004225,2024-04-01,3.2947946,0.32430452,0.24297752808988765,0.025210084033613446,0.52917486,540.0,1.1819928
C-004225,2024-05-01,2.4725409,0.37808424,0.17774762550881953,0.02459016393442623,0.77770084,1080.0,1.6322111
C-004225,2024-06-01,1.676147,0.3650255,0.18679775280898878,0.05128205128205128,0.67874885,240.0,2.007692
C-004225,2024-07-01,1.7178873,0.40433815,0.18269230769230768,0.016666666666666666,0.7291322,60.0,1.9230665
C-004225,2024-08-01,3.001739,0.36838117,0.20765027322404372,0.016129032258064516,0.7071975,0.0,1.1736557
C-004225,2024-09-01,3.9869192,0.29262978,0.2664796633941094,0.03333333333333333,0.5923199,600.0,0.8230955
C-004225,2024-10-01,4.35059,0.29938677,0.2968536251709986,0.032520325203252036,0.45026886,600.0,0.65719044
C-004225,2024-11-01,4.68019,0.32381254,0.3262108262108262,0.02586206896551724,0.61690503,600.0,0.42919174
C-004225,2024-12-01,4.1355104,0.31266683,0.3013698630136986,0.024390243902439025,0.5604644,600.0,0.5348341
C-004230,2022-01-01,3.7884228,0.297915,0.33739837398373984,0.06451612903225806,0.66765827,660.0,0.5955634
C-004230,2022-02-01,4.8745146,0.2986866,0.3308270676691729,0.0,0.50781876,600.0,0.5657824
C-004230,2022-03-01,4.766626,0.31592998,0.2673942701227831,0.03333333333333333,0.6233121,660.0,0.7647193
C-004230,2022-04-01,2.9883463,0.3608918,0.23066104078762306,0.04201680672268908,0.6689854,60.0,1.1627091
C-004230,2022-05-01,3.262602,0.3488996,0.273972602739726,0.06557377049180328,0.67459655,480.0,1.3486056
C-004230,2022-06-01,1.6531743,0.3954751,0.19831223628691982,0.07627118644067797,0.7665671,840.0,1.9899443
C-004230,2022-07-01,3.3764536,0.34885356,0.2222222222222222,0.024390243902439025,0.80353606,1080.0,1.1297299
C-004230,2022-08-01,3.363649,0.34017354,0.30517711171662126,0.04838709677419355,0.72119147,60.0,1.1265482
C-004230,2022-09-01,3.5773919,0.28114155,0.31054131054131057,0.04310344827586207,0.52276045,600.0,0.9942631
C-004230,2022-10-01,4.3040457,0.3018111,0.2835820895522388,0.01639344262295082,0.6473074,600.0,0.57280743
C-004230,2022-11-01,4.0278144,0.3024756,0.3394109396914446,0.05,0.56616503,600.0,0.6473404
C-004230,2022-12-01,5.1112924,0.30412364,0.3652530779753762,0.01652892561983471,0.5681433,600.0,0.4062875
C-004230,2023-01-01,3.894638,0.30954918,0.3071718538565629,0.0,0.6215119,600.0,0.5738235
C-004230,2023-02-01,3.1857622,0.30470604,0.3021148036253776,0.00909090909090909,0.52087665,540.0,0.8924361
C-004230,2023-03-01,4.32839,0.31132013,0.34746922024623805,0.04878048780487805,0.6091846,600.0,0.65420735
C-004230,2023-04-01,2.4876382,0.36302233,0.2211267605633803,0.04201680672268908,0.7538812,480.0,1.4166232
C-004230,2023-05-01,1.5168178,0.39404637,0.1798063623789765,0.06666666666666667,0.80659723,1080.0,1.6482925
C-004230,2023-06-01,1.4702073,0.42122316,0.1388499298737728,0.05084745762711865,0.7114555,60.0,1.9415307
C-004230,2023-07-01,1.4732823,0.40221867,0.18707015130674004,0.07317073170731707,0.79502106,0.0,1.8132708
C-004230,2023-08-01,3.987682,0.33424038,0.28065395095367845,0.03225806451612903,0.68797195,960.0,0.95744276
C-004230,2023-09-01,3.9444113,0.30764252,0.28995756718529,0.02564102564102564,0.5595784,600.0,0.8908801
C-004230,2023-10-01,4.3778386,0.28132656,0.31929347826086957,0.04065040650406504,0.6723206,660.0,0.55821884
C-004230,2023-11-01,3.8231828,0.320621,0.3211781206171108,0.016666666666666666,0.5916393,600.0,0.56312996
C-004230,2023-12-01,3.9666076,0.29743972,0.3168044077134986,0.02459016393442623,0.5264472,600.0,0.51259124
C-004230,2024-01-01,3.9989953,0.27882186,0.3474114441416894,0.09016393442622951,0.5791109,600.0,0.52301157
C-004230,2024-02-01,4.084716,0.3061022,0.3236151603498542,0.05172413793103448,0.6761027,600.0,0.62559533
C-004230,2024-03-01,4.251771,0.3129336,0.2946793997271487,0.024793388429752067,0.6591642,600.0,0.76980287
C-004230,2024-04-01,2.662292,0.35625216,0.23728813559322035,0.025423728813559324,0.61600506,540.0,1.1851703
C-004230,2024-05-01,1.4046626,0.37176222,0.22312925170068026,0.09836065573770492,0.65570056,0.0,2.4872725
C-004230,2024-06-01,1.4807353,0.41084042,0.176056338028169,0.03361344537815126,0.7613604,1080.0,1.9957517
C-004230,2024-07-01,3.2039025,0.3646801,0.2198100407055631,0.01639344262295082,0.7272708,600.0,1.0827522
C-004230,2024-08-01,2.8838654,0.35681298,0.2589041095890411,0.05785123966942149,0.7278265,1080.0,1.1020241
C-004230,2024-09-01,3.6659212,0.31745437,0.26220362622036264,0.008333333333333333,0.577361,540.0,0.90867436
C-004230,2024-10-01,3.9556646,0.3065397,0.30578512396694213,0.03305785123966942,0.5471816,600.0,0.6634887
C-004230,2024-11-01,5.5869265,0.29315126,0.3389592123769339,0.025,0.518125,660.0,0.43198556
C-004230,2024-12-01,4.832262,0.2906365,0.37057220708446864,0.04878048780487805,0.5192049,600.0,0.4977216
C-004233,2022-01-01,4.033543,0.3195615,0.27459016393442626,0.008333333333333333,0.6026408,600.0,0.5829336
C-004233,2022-02-01,4.134389,0.29651397,0.27921092564491656,0.03669724770642202,0.62761414,600.0,0.80000424
C-004233,2022-03-01,5.5880585,0.29870093,0.2954856361149111,0.02459016393442623,0.589274,0.0,0.63486826
C-004233,2022-04-01,3.6296666,0.35462186,0.22284908321579688,0.0,0.6803512,1080.0,1.0218004
C-004233,2022-05-01,1.8943747,0.38523346,0.17983651226158037,0.040983606557377046,0.71830213,480.0,1.7142122
C-004233,2022-06-01,1.725036,0.40550247,0.15460992907801419,0.059322033898305086,0.8082987,120.0,2.1821144
C-004233,2022-07-01,1.6665759,0.38480797,0.19699042407660738,0.06504065040650407,0.76055807,60.0,1.6769245
C-004233,2022-08-01,3.0728555,0.32538545,0.24420190995907232,0.025210084033613446,0.5277864,0.0,1.493898
C-004233,2022-09-01,4.9990964,0.283327,0.27848101265822783,0.01680672268907563,0.6421995,600.0,0.7909782
C-004233,2022-10-01,4.36053,0.33311322,0.24828532235939643,0.0,0.70513916,600.0,0.54951996
C-004233,2022-11-01,4.3394527,0.28735742,0.2991573033707865,0.008403361344537815,0.5372638,600.0,0.49433586
C-004233,2022-12-01,5.554378,0.30734953,0.29836512261580383,0.016129032258064516,0.61038876,600.0,0.41467208
C-004233,2023-01-01,3.744538,0.30531967,0.2671232876712329,0.008064516129032258,0.57990843,600.0,0.61672235
C-004233,2023-02-01,4.5098114,0.30149737,0.26957831325301207,0.0,0.5375879,600.0,0.67389405
C-004233,2023-03-01,4.151713,0.29598567,0.27534246575342464,0.03278688524590164,0.5313441,600.0,0.8312816
C-004233,2023-04-01,2.8726647,0.36594298,0.21971830985915494,0.03418803418803419,0.65099627,1080.0,1.0995609
C-004233,2023-05-01,2.8773015,0.35184327,0.1945578231292517,0.0,0.6362449,0.0,1.5365155
C-004233,2023-06-01,1.6226208,0.36465827,0.19241573033707865,0.025423728813559324,0.61997384,60.0,2.342606
C-004233,2023-07-01,3.015598,0.367954,0.17534246575342466,0.04132231404958678,0.8463981,60.0,1.0708871
C-004233,2023-08-01,3.8580582,0.31413308,0.262002743484225,0.0,0.610559,540.0,0.83264214
C-004233,2023-09-01,2.9368696,0.33603874,0.22804532577903683,0.025423728813559324,0.5977523,0.0,1.3582739
C-004233,2023-10-01,5.2291937,0.2830788,0.330150068212824,0.041666666666666664,0.58170104,600.0,0.47899726
C-004233,2023-11-01,3.5821197,0.32229254,0.2096317280453258,0.008403361344537815,0.6142196,600.0,0.66686535
C-004233,2023-12-01,3.9044642,0.28938085,0.31020408163265306,0.04918032786885246,0.5770797,660.0,0.4202696
C-004233,2024-01-01,4.631785,0.27571434,0.3429355281207133,0.049586776859504134,0.5699633,600.0,0.4624686
C-004233,2024-02-01,4.447891,0.30937007,0.23323615160349853,0.017391304347826087,0.53712016,600.0,0.681763
C-004233,2024-03-01,3.7951703,0.2994488,0.26575342465753427,0.016666666666666666,0.5580042,600.0,0.92191344
C-004233,2024-04-01,3.1108212,0.3630322,0.2159090909090909,0.008695652173913044,0.806922,1020.0,1.1698477
C-004233,2024-05-01,3.1532862,0.35775003,0.23497267759562843,0.040983606557377046,0.6957396,60.0,1.1572512
C-004233,2024-06-01,1.5797395,0.3521738,0.19690576652601968,0.0423728813559322,0.61033094,1080.0,2.195451
C-004233,2024-07-01,3.5629642,0.3414498,0.23160762942779292,0.008264462809917356,0.60345143,0.0,1.0879377
C-004233,2024-08-01,3.2892935,0.33811215,0.25,0.02459016393442623,0.6109525,540.0,1.1874759
C-004233,2024-09-01,4.093169,0.28219014,0.279887482419128,0.041666666666666664,0.46905482,600.0,0.96605176
C-004233,2024-10-01,3.8993652,0.2977763,0.28413793103448276,0.016260162601626018,0.47960296,600.0,0.8730951
C-004233,2024-11-01,3.5155685,0.2860166,0.2696629213483146,0.05042016806722689,0.6690351,600.0,0.5123202
C-004233,2024-12-01,4.357545,0.28987488,0.32373113854595337,0.02459016393442623,0.61655945,660.0,0.49964592
C-004245,2022-01-01,3.9923995,0.294384,0.366120218579235,0.024390243902439025,0.5365849,600.0,0.611902
C-004245,2022-02-01,4.1953807,0.3056583,0.3443609022556391,0.02727272727272727,0.58614576,660.0,0.66174334
C-004245,2022-03-01,4.001832,0.31369132,0.3292517006802721,0.032520325203252036,0.5869556,660.0,0.81299776
C-004245,2022-04-01,2.7520292,0.36396784,0.2563380281690141,0.05128205128205128,0.6081721,60.0,1.2064301
C-004245,2022-05-01,1.647733,0.4054147,0.2029769959404601,0.04838709677419355,0.6763249,0.0,2.0244634
C-004245,2022-06-01,1.613117,0.40907028,0.19214586255259467,0.04201680672268908,0.6235578,60.0,2.2436075
C-004245,2022-07-01,1.5182129,0.39426976,0.2336065573770492,0.06666666666666667,0.78028274,60.0,2.139529
C-004245,2022-08-01,3.0485687,0.37011817,0.25068870523415976,0.02459016393442623,0.6727929,0.0,1.1278758
C-004245,2022-09-01,4.223846,0.3041633,0.34277620396600567,0.058333333333333334,0.61600643,540.0,0.7303763
C-004245,2022-10-01,4.469624,0.30141512,0.38095238095238093,0.04878048780487805,0.6148287,600.0,0.61057305
C-004245,2022-11-01,3.512429,0.3188856,0.38156028368794326,0.075,0.45392933,600.0,0.6612849
